ID,NAME,ADDR,X,Y,T_CNT,T_M_CNT,T_F_CNT,S_CNT,S_M_CNT,S_F_CNT,C_CNT,L1_C_CNT,L2_C_CNT,L3_C_CNT,STU_CNT,STU_M_CNT,STU_F_CNT,L1_STU_M_CNT,L1_STU_F_CNT,L2_STU_M_CNT,L2_STU_F_CNT,L3_STU_M_CNT,L3_STU_F_CNT,G_STU_CNT,G_STU_M_CNT,G_STU_F_CNT,NA_STU_CNT,NA_STU_M_CNT,NA_STU_F_CNT,SL_AREA,SB_AREA,AU_CNT,AU_AREA,CR_CNT,CR_AREA,INFO_TIME
識別碼,名稱,地址,X坐標,Y坐標,國中專任教師數,國中男專任教師數,國中女專任教師數,國中職員數,國中男職員數,國中女職員數,國中班級數,國中一年級班級數,國中二年級班級數,國中三年級班級數,國中學生數,國中男學生數,國中女學生數,國中一年級男學生數,國中一年級女學生數,國中二年級男學生數,國中二年級女學生數,國中三年級男學生數,國中三年級女學生數,國中上學年畢業生數,國中上學年男畢業生數,國中上學年女畢業生數,國中原住民學生數,國中男原住民學生數,國中女原住民學生數,國中校地面積,國中校舍面積,國中禮堂座數,國中禮堂面積,國中教室間數,國中教室面積,資料時間
124546,市立嘉興國中,[820]高雄市岡山區嘉興里信中街486號,179366.04,2524092.31,29,10,19,5,1,4,9,3,3,3,213,90,123,30,42,25,39,35,42,62,36,26,2,1,1,29400,10197,0,0,22,0,112Y
124547,市立茂林國中,[851]高雄市茂林區茂林里4之5號,215517.386,2531606.054,11,4,7,4,0,4,3,1,1,1,20,13,7,6,2,4,3,3,2,12,7,5,20,13,7,9095,2153,0,0,13,0,112Y
124548,市立桃源國中,[848]高雄市桃源區勤和里南橫公路三段201號,227580.768,2564105.358,19,11,8,4,0,4,6,2,2,2,54,20,34,7,11,8,12,5,11,15,6,9,52,19,33,10000,2867,0,0,11,0,112Y
124549,市立中崙國中,[830]高雄市鳳山區中崙二路397號,183538.37,2500500.96,19,7,12,6,1,5,6,2,2,2,108,57,51,21,20,14,15,22,16,41,19,22,8,3,5,23354,3099,0,0,23,0,112Y
124550,市立鳳翔國中,[830]高雄市鳳山區保義街100號,182965.332,2499782.223,56,22,34,8,1,7,21,7,7,7,733,363,370,130,115,113,132,120,123,244,123,121,10,4,6,29058,11777,0,0,27,0,112Y
131302,私立崇華高中附設國中,[908]屏東縣長治鄉新興路38號,203434.92,2509137.18,0,0,0,0,0,0,3,1,1,1,34,14,20,4,6,1,4,9,10,9,3,6,1,0,1,0,0,0,0,0,0,112Y
131307,私立屏榮高中附設國中,[900]屏東縣屏東市民學路100號,198907.209,2508234.39,0,0,0,0,0,0,2,1,1,0,39,20,19,13,16,7,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,112Y
131308,私立陸興高中附設國中,[900]屏東縣屏東市豐田里廣東路150號,198649.45,2508338.79,0,0,0,0,0,0,6,2,2,2,186,106,80,29,24,28,25,49,31,65,36,29,19,8,11,0,0,0,0,0,0,112Y
131311,私立美和高中附設國中,[912]屏東縣內埔鄉美和村學人路323號,204676.9,2500179.2,0,0,0,0,0,0,16,5,6,5,611,331,280,116,84,117,96,98,100,241,129,112,50,22,28,0,0,0,0,0,0,112Y
131501,私立南榮國中(代用),[924]屏東縣崁頂鄉園寮村田寮路1之15號,200469.9,2490488.09,75,29,46,11,3,8,33,11,11,11,1137,577,560,188,182,194,173,195,205,419,203,216,50,19,31,13154,11540,1,0,48,0,112Y
134304,縣立大同高中附設國中,[900]屏東縣屏東市和平路429號,196329.28,2508727.53,0,0,0,0,0,0,26,9,8,9,644,287,357,96,125,88,111,103,121,223,103,120,53,20,33,0,0,0,0,0,0,112Y
134321,縣立枋寮高中附設國中,[940]屏東縣枋寮鄉新龍村義民路3號,207855.43,2474702.3,0,0,0,0,0,0,20,6,6,8,461,245,216,77,75,75,73,93,68,175,86,89,145,72,73,0,0,0,0,0,0,112Y
134324,縣立東港高中附設國中,[928]屏東縣東港鎮船頭路1號,193959.02,2485166.33,0,0,0,0,0,0,39,13,12,14,1054,575,479,180,144,188,135,207,200,400,203,197,22,14,8,0,0,0,0,0,0,112Y
134334,縣立來義高中附設國中,[922]屏東縣來義鄉古樓村中正路147號,211868.78,2491801.06,0,0,0,0,0,0,10,3,4,3,205,110,95,34,27,36,38,40,30,53,33,20,200,108,92,0,0,0,0,0,0,112Y
134501,縣立明正國中,[900]屏東縣屏東市大連路70號,198380.11,2508924.82,144,52,92,14,3,11,61,20,20,21,1682,811,871,269,278,258,288,284,305,608,325,283,154,64,90,61524,32089,1,0,111,0,112Y
134502,縣立中正國中,[900]屏東縣屏東市民學路2號,199412.59,2508074.46,143,42,101,12,2,10,54,18,18,18,1434,741,693,235,239,247,217,259,237,480,233,247,85,38,47,68923,31182,1,0,111,0,112Y
134503,縣立公正國中,[900]屏東縣屏東市公興路11號,196934.64,2504567.15,29,10,19,7,0,7,10,3,4,3,207,110,97,34,30,32,36,44,31,99,49,50,3,0,3,29289,10888,1,0,29,0,112Y
134505,縣立鶴聲國中,[900]屏東縣屏東市大武路225號,195788.73,2506561.73,55,21,34,9,3,6,20,6,7,7,492,304,188,93,57,98,60,113,71,189,116,73,39,26,13,42886,13478,1,0,57,0,112Y
134506,縣立至正國中,[900]屏東縣屏東市公裕街300號,197953.29,2510076.75,54,18,36,6,1,5,18,6,6,6,446,268,178,86,64,91,63,91,51,155,84,71,37,25,12,34771,13580,1,0,52,0,112Y
134507,縣立長治國中,[908]屏東縣長治鄉德成村中興路578號,203114.15,2510400.95,34,12,22,5,0,5,12,4,4,4,207,109,98,31,25,41,35,37,38,85,44,41,5,3,2,58517,8908,1,0,31,0,112Y
134508,縣立麟洛國中,[909]屏東縣麟洛鄉中山路2號,202339.41,2504659.63,25,7,18,5,3,2,8,3,2,3,138,91,47,32,21,26,11,33,15,34,24,10,31,29,2,30744,7201,1,0,22,0,112Y
134509,縣立九如國中,[904]屏東縣九如鄉玉水路26號,197225.38,2513084.39,41,20,21,7,3,4,14,5,4,5,332,180,152,59,48,51,45,70,59,151,86,65,2,2,0,33474,12775,0,0,31,0,112Y
134510,縣立里港國中,[905]屏東縣里港鄉春林村里中路10號,198332.874,2519052.58,58,21,37,8,4,4,20,6,7,7,512,267,245,79,68,102,78,86,99,183,96,87,10,8,2,33414,11836,1,0,47,0,112Y
134511,縣立鹽埔國中,[907]屏東縣鹽埔鄉鹽南村勝利路30號,206258.341,2517058.328,41,16,25,6,1,5,14,6,4,4,315,173,142,60,52,57,37,56,53,123,60,63,9,5,4,36510,13853,1,0,35,0,112Y
134512,縣立高樹國中,[906]屏東縣高樹鄉高樹村南興路4號,209435.83,2524052.28,30,10,20,6,2,4,9,3,3,3,208,108,100,35,28,40,31,33,41,87,47,40,34,20,14,54466,7843,1,0,28,0,112Y
134513,縣立高泰國中,[906]屏東縣高樹鄉泰山村產業路225號,210070.52,2521243.26,26,11,15,4,0,4,8,3,3,2,151,88,63,37,22,24,21,27,20,58,33,25,59,29,30,24488,5827,1,0,17,0,112Y
134514,縣立內埔國中,[912]屏東縣內埔鄉文化路262號,205845.19,2501299.92,41,15,26,9,2,7,14,5,4,5,339,156,183,55,61,41,60,60,62,145,75,70,44,21,23,77823,16758,1,0,46,0,112Y
134515,縣立崇文國中,[912]屏東縣內埔鄉龍潭村昭勝路438號,209114.88,2508746.91,35,14,21,6,0,6,12,5,3,4,244,126,118,46,39,26,37,54,42,94,41,53,83,43,40,43070,12747,1,0,39,0,112Y
134516,縣立竹田國中,[911]屏東縣竹田鄉西勢村龍南路26號,201014.56,2501861.5,23,7,16,4,0,4,8,3,3,2,187,101,86,31,31,45,24,25,31,45,25,20,7,2,5,35159,8228,1,0,22,0,112Y
134517,縣立潮州國中,[920]屏東縣潮州鎮文化路66號,202993.56,2494970.4,68,29,39,7,0,7,25,9,8,8,636,319,317,106,120,95,96,118,101,265,135,130,89,44,45,33971,20158,1,0,47,0,112Y
134518,縣立光春國中,[920]屏東縣潮州鎮光春路290號,202659.56,2492829.23,47,18,29,7,2,5,15,5,5,5,225,125,100,46,34,42,37,37,29,77,49,28,26,16,10,63947,10402,1,0,31,0,112Y
134519,縣立萬巒國中,[923]屏東縣萬巒鄉萬和村褒忠路5號,206267.15,2496839.5,38,13,25,7,3,4,13,5,4,4,284,148,136,50,53,55,35,43,48,114,61,53,50,25,25,51076,12485,1,0,30,0,112Y
134520,縣立新埤國中,[925]屏東縣新埤鄉建功路190號,205307.6,2487152.9,11,4,7,3,0,3,3,1,1,1,35,14,21,4,6,6,8,4,7,9,4,5,1,0,1,60301,5017,1,0,12,0,112Y
134522,縣立萬丹國中,[913]屏東縣萬丹鄉四維村萬丹路2段5號,197370.35,2499699.43,62,20,42,8,2,6,23,7,8,8,573,273,300,82,89,104,111,87,100,193,102,91,3,2,1,52887,10388,1,0,56,0,112Y
134523,縣立新園國中,[932]屏東縣新園鄉仙吉村仙吉路111號,194561.34,2494026.27,44,14,30,7,2,5,15,5,4,6,349,197,152,63,44,46,46,88,62,120,65,55,17,13,4,57860,16394,1,0,57,0,112Y
134525,縣立林邊國中,[927]屏東縣林邊鄉光林村和平路43號,199609.02,2481528.33,49,20,29,7,3,4,17,5,5,7,399,203,196,58,60,52,62,93,74,151,80,71,8,2,6,33295,14801,1,0,48,0,112Y
134526,縣立南州國中,[926]屏東縣南州鄉人和路231號,199102.52,2487588.28,17,8,9,5,1,4,4,1,1,2,101,60,41,17,9,16,11,27,21,39,19,20,1,0,1,49898,5567,1,0,8,0,112Y
134527,縣立佳冬國中,[931]屏東縣佳冬鄉玉光村大同路1號,205402.33,2481063.65,22,7,15,5,0,5,6,2,2,2,119,67,52,19,15,24,25,24,12,43,28,15,10,2,8,50896,5634,1,0,27,0,112Y
134528,縣立琉球國中,[929]屏東縣琉球鄉中正路158號,184953.39,2470890.61,26,12,14,5,2,3,8,3,2,3,166,86,80,24,34,22,24,40,22,68,36,32,2,2,0,54653,7594,1,0,24,0,112Y
134530,縣立車城國中,[944]屏東縣車城鄉新興路42號,220742.27,2441657.53,30,15,15,5,2,3,9,3,3,3,199,104,95,43,32,35,24,26,39,79,37,42,42,17,25,54208,9785,1,0,23,0,112Y
134531,縣立恆春國中,[946]屏東縣恆春鎮文化路79號,223880.35,2433831.89,69,31,38,7,1,6,24,7,8,9,598,299,299,98,86,95,105,106,108,231,127,104,64,38,26,73596,15279,0,0,52,0,112Y
134532,縣立滿州國中,[947]屏東縣滿州鄉文化路32號,233451.09,2436278.28,15,9,6,3,2,1,4,1,2,1,78,37,41,12,10,13,18,12,13,35,17,18,39,20,19,34535,5447,1,0,13,0,112Y
134533,縣立瑪家國中,[903]屏東縣瑪家鄉三和村三和巷16號,208862.01,2510809.79,33,11,22,3,1,2,10,3,4,3,159,95,64,25,17,35,24,35,23,50,35,15,150,90,60,45340,4685,1,0,20,0,112Y
134535,縣立泰武國中,[921]屏東縣泰武鄉佳平村120號,212296,2499100.008,20,12,8,4,1,3,6,2,2,2,107,61,46,16,15,18,17,27,14,30,15,15,104,59,45,21112,4303,0,0,12,0,112Y
134536,縣立牡丹國中,[945]屏東縣牡丹鄉石門村石門路1之1號,226886.43,2447871.29,12,9,3,4,1,3,3,1,1,1,52,32,20,10,8,10,4,12,8,21,11,10,51,31,20,39574,9996,1,0,10,0,112Y
134537,縣立獅子國中,[941]屏東縣枋山鄉楓港村舊庄280號,219148.39,2456235.31,12,7,5,4,1,3,3,1,1,1,36,16,20,5,9,3,5,8,6,10,3,7,34,15,19,16364,4385,1,0,11,0,112Y
134538,縣立東新國中,[928]屏東縣東港鎮興東里東新路1號,194956.24,2486085.17,41,14,27,7,1,6,13,4,5,4,304,151,153,48,52,53,47,50,54,80,44,36,5,2,3,43708,18369,0,0,40,0,112Y
134542,縣立萬新國中,[913]屏東縣萬丹鄉新鐘村新鐘路8號,197787.83,2495881.11,39,20,19,6,0,6,14,4,5,5,275,140,135,43,42,48,35,49,58,129,67,62,4,2,2,50945,7803,0,0,28,0,112Y
134543,縣立大路關國中(小),[906]屏東縣高樹鄉廣福村中央路60號,210690.17,2518201.569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,3,0,0,0,0,0,0,0,0,0,112Y
140301,國立臺東大學附屬體育高中附設國中,[950]臺東縣臺東市體中路1號,257725.69,2518206.16,0,0,0,0,0,0,12,4,4,4,132,77,55,33,25,13,18,31,12,60,43,17,109,65,44,0,0,0,0,0,0,112Y
141301,臺東縣均一高中附設國中,[950]臺東縣臺東市中興路二段366巷36號,262972.701,2518807.715,0,0,0,0,0,0,6,2,2,2,144,66,78,20,29,22,25,24,24,49,29,20,59,25,34,0,0,0,0,0,0,112Y
141307,私立育仁高中附設國中,[950]臺東縣臺東市中興路四段485號,259546.084,2519279.001,0,0,0,0,0,0,4,1,2,1,78,53,25,12,7,22,13,19,5,17,10,7,11,8,3,0,0,0,0,0,0,112Y
144322,縣立蘭嶼高中附設國中,[952]臺東縣蘭嶼鄉椰油村37號,302859.599,2439032.125,0,0,0,0,0,0,6,2,2,2,82,47,35,18,9,10,13,19,13,32,17,15,78,44,34,0,0,0,0,0,0,112Y
144501,縣立新生國中,[950]臺東縣臺東市新生路641巷64號,263922.37,2517950.593,140,48,92,14,3,11,53,18,17,18,1417,696,721,233,239,225,249,238,233,502,267,235,294,133,161,41371,34951,1,0,110,0,112Y
144502,縣立東海國中,[950]臺東縣臺東市中華路一段719巷51號,265233.309,2516123.407,61,18,43,10,2,8,21,7,6,8,544,275,269,77,100,71,74,127,95,213,95,118,189,101,88,47468,11214,0,0,56,0,112Y
144503,縣立寶桑國中,[950]臺東縣臺東市仁七街1號,264884.735,2518818.927,43,17,26,8,3,5,15,5,5,5,343,155,188,57,65,39,60,59,63,95,49,46,117,52,65,39154,10505,1,0,31,0,112Y
144504,縣立卑南國中,[950]臺東縣臺東市更生北路766號,261501.447,2520934.954,37,11,26,8,1,7,13,5,4,4,245,137,108,44,31,42,33,51,44,82,38,44,169,95,74,42149,5947,1,0,27,0,112Y
144505,縣立豐田國中,[950]臺東縣臺東市中興路四段611巷56弄27號,259331.966,2519009.945,34,10,24,7,1,6,13,4,4,5,222,132,90,44,34,35,22,53,34,57,37,20,169,94,75,41170,9873,1,0,25,0,112Y
144506,縣立知本國中,[950]臺東縣臺東市青海路三段680號,254799.435,2512955.594,27,8,19,6,2,4,9,3,3,3,107,61,46,23,12,18,19,20,15,42,26,16,62,35,27,32082,8223,1,0,23,0,112Y
144507,縣立初鹿國中,[954]臺東縣卑南鄉明峰村忠孝路2號,259496.982,2527676.082,17,9,8,4,1,3,4,1,1,2,78,41,37,14,12,15,6,12,19,33,18,15,25,8,17,52237,2991,0,0,13,0,112Y
144508,縣立鹿野國中,[955]臺東縣鹿野鄉龍田村光榮路38號,263866.503,2533987.139,14,8,6,5,2,3,3,1,1,1,63,36,27,7,11,14,7,15,9,26,11,15,46,24,22,42717,8140,1,0,14,0,112Y
144509,縣立瑞源國中,[955]臺東縣鹿野鄉瑞和村瑞景路三段1號,266069.136,2541435.57,9,7,2,2,0,2,3,1,1,1,21,13,8,0,2,3,4,10,2,14,10,4,17,9,8,28568,4331,0,0,16,0,112Y
144510,縣立關山國中,[956]臺東縣關山鎮崁頂路22號,266384,2549200.009,40,18,22,9,4,5,14,5,5,4,282,135,147,52,55,39,40,44,52,100,51,49,163,81,82,38588,9043,1,0,29,0,112Y
144511,縣立池上國中,[958]臺東縣池上鄉新興村力學路88號,270941,2557130.009,24,7,17,7,0,7,6,2,2,2,121,67,54,24,23,23,21,20,10,64,28,36,49,22,27,99634,8246,1,0,27,0,112Y
144512,縣立大王國中,[963]臺東縣太麻里鄉大王村德輝路18號,250717.595,2501751.669,23,11,12,6,2,4,8,3,3,2,132,72,60,24,24,21,20,27,16,62,32,30,94,50,44,21767,4333,0,0,20,0,112Y
144513,縣立賓茂國中,[963]臺東縣太麻里鄉金崙村77號,243646.361,2492341.961,16,8,8,4,2,2,5,1,1,3,59,38,21,10,10,9,3,19,8,29,18,11,56,37,19,29373,3136,0,0,13,0,112Y
144514,縣立大武國中,[965]臺東縣大武鄉大武村復興路1號,240406.147,2473923.181,24,14,10,8,4,4,8,2,3,3,132,71,61,30,11,24,26,17,24,73,40,33,108,54,54,35964,5371,1,0,20,0,112Y
144515,縣立都蘭國中,[959]臺東縣東河鄉都蘭村398號,272976.524,2530442.006,14,5,9,4,2,2,3,1,1,1,49,22,27,5,12,6,4,11,11,31,16,15,28,11,17,25108,7961,1,0,19,0,112Y
144516,縣立泰源國中,[959]臺東縣東河鄉北源村3鄰30號,278510.083,2546040.925,22,12,10,5,4,1,6,2,2,2,89,68,21,26,10,22,6,20,5,30,25,5,64,51,13,7167,6334,0,0,14,0,112Y
144517,縣立新港國中,[961]臺東縣成功鎮中正路1號,288577.219,2555594.021,32,13,19,8,1,7,10,4,3,3,199,100,99,34,32,34,30,32,37,79,31,48,100,38,62,29974,9753,1,0,31,0,112Y
144518,縣立長濱國中,[962]臺東縣長濱鄉長濱村15鄰180號,296919.295,2579189.192,18,8,10,3,1,2,5,1,2,2,80,41,39,11,5,16,17,14,17,27,12,15,49,25,24,37561,8648,1,0,19,0,112Y
144519,縣立桃源國中,[953]臺東縣延平鄉桃源村昇平路178號,258238.091,2533505.045,12,6,6,3,1,2,3,1,1,1,50,37,13,16,0,9,6,12,7,15,11,4,49,36,13,34325,4442,0,0,13,0,112Y
144520,縣立海端國中,[957]臺東縣海端鄉海端村山界1號,267991.456,2555270.276,14,5,9,4,3,1,3,1,1,1,33,13,20,1,9,8,8,4,3,12,8,4,32,12,20,47174,5860,1,0,18,0,112Y
144521,縣立綠島國中,[951]臺東縣綠島鄉中寮村4號,298302.01,2508161.878,15,4,11,3,3,0,4,1,1,2,50,21,29,8,11,6,10,7,8,14,8,6,2,2,0,12803,4391,1,0,10,0,112Y
151306,私立海星高中附設國中,[971]花蓮縣新城鄉嘉新村嘉新路36號,312427.081,2655975.701,0,0,0,0,0,0,9,3,3,3,188,97,91,43,39,28,26,26,26,61,27,34,48,22,26,0,0,0,0,0,0,112Y
151312,財團法人慈濟大學附中附設國中,[970]花蓮縣花蓮市介仁街178號,308421.167,2655132.162,0,0,0,0,0,0,21,7,7,7,621,298,323,105,120,98,99,95,104,209,112,97,37,13,24,0,0,0,0,0,0,112Y
154399,縣立南平中學附設國中部,[975]花蓮縣鳳林鎮八德路62號,296572.94,2631116.099,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112Y
154501,縣立玉里國中,[981]花蓮縣玉里鎮民族街30號,281997.345,2581474.683,55,28,27,9,3,6,20,6,8,6,479,244,235,75,73,87,82,82,80,154,76,78,199,100,99,37680,13181,1,0,48,0,112Y
154502,縣立玉東國中,[981]花蓮縣玉里鎮松浦里松浦39號,287874.429,2590516.835,14,7,7,5,1,4,3,1,1,1,55,27,28,8,9,12,7,7,12,21,12,9,45,21,24,23170,5476,1,0,20,0,112Y
154503,縣立三民國中,[981]花蓮縣玉里鎮三民里151號,285731.471,2592248.154,20,11,9,6,2,4,6,2,2,2,103,69,34,23,14,19,9,27,11,42,31,11,82,55,27,21932,5809,0,0,17,0,112Y
154504,縣立美崙國中,[970]花蓮縣花蓮市化道路40巷1號,313865.592,2654925.303,43,16,27,9,3,6,15,5,5,5,306,202,104,52,32,78,31,72,41,120,72,48,154,111,43,56027,7830,1,0,34,0,112Y
154505,縣立花崗國中,[970]花蓮縣花蓮市公園路40號,312307.151,2652690.555,105,36,69,15,3,12,44,14,15,15,1112,596,516,197,172,196,168,203,176,386,184,202,230,124,106,30380,28012,1,0,96,0,112Y
154506,縣立國風國中,[970]花蓮縣花蓮市國風里林政街7號,310585.428,2652767.648,147,54,93,15,2,13,56,18,19,19,1524,761,763,247,269,253,243,261,251,509,256,253,225,95,130,43542,14041,1,0,73,0,112Y
154507,縣立秀林國中,[971]花蓮縣新城鄉新城村中山路56號,316396.443,2669122.012,29,14,15,5,1,4,10,4,3,3,207,105,102,35,30,31,36,39,36,77,42,35,192,97,95,26530,11111,1,0,23,0,112Y
154508,縣立新城國中,[971]花蓮縣新城鄉北埔村北埔路143號,311497.718,2658521.504,24,6,18,7,2,5,9,3,3,3,197,101,96,28,28,38,31,35,37,82,46,36,145,69,76,21275,8934,1,0,32,0,112Y
154509,縣立吉安國中,[973]花蓮縣吉安鄉中山路三段662號,307109.032,2653306.687,25,8,17,8,2,6,9,3,3,3,207,104,103,33,35,38,24,33,44,67,34,33,122,59,63,27778,6250,1,0,34,0,112Y
154510,縣立宜昌國中,[973]花蓮縣吉安鄉宜昌1街41號,309754.986,2652110.364,77,27,50,9,4,5,26,9,8,9,633,345,288,114,92,105,89,126,107,227,117,110,237,119,118,37748,10303,1,0,45,0,112Y
154511,縣立壽豐國中,[974]花蓮縣壽豐鄉豐裡村中山路132號,300970.57,2637988.639,16,8,8,3,1,2,6,2,2,2,128,68,60,21,18,21,20,26,22,51,27,24,58,31,27,33670,6420,1,0,23,0,112Y
154512,縣立平和國中,[974]花蓮縣壽豐鄉平和村平和路48號,302816.615,2642461.164,18,5,13,5,2,3,4,1,1,2,70,49,21,17,5,17,3,15,13,15,10,5,50,34,16,85234,6252,1,0,17,0,112Y
154513,縣立光復國中,[976]花蓮縣光復鄉大馬村林森路200號,293368.789,2618652.854,31,14,17,7,0,7,9,3,3,3,174,90,84,39,29,29,25,22,30,69,38,31,119,58,61,23669,11039,2,0,25,0,112Y
154514,縣立富源國中,[976]花蓮縣光復鄉大富村中山路一段2號,289219.154,2609551.723,13,7,6,2,0,2,3,1,1,1,42,22,20,5,5,8,8,9,7,15,7,8,29,17,12,31752,5562,1,0,15,0,112Y
154515,縣立鳳林國中,[975]花蓮縣鳳林鎮光復路8號,295747.37,2626735.014,30,16,14,7,2,5,11,3,3,5,232,124,108,44,35,32,31,48,42,80,40,40,130,62,68,31722,10230,1,0,38,0,112Y
154516,縣立萬榮國中,[975]花蓮縣鳳林鎮長橋路1號,292672.163,2622791.687,13,4,9,3,2,1,3,1,1,1,35,18,17,3,6,8,8,7,3,12,5,7,33,17,16,29790,3622,1,0,11,0,112Y
154517,縣立富里國中,[983]花蓮縣富里鄉永安街173號,275543,2563700.009,18,10,8,4,1,3,5,1,3,1,80,42,38,9,12,19,16,14,10,28,17,11,43,17,26,59685,5060,1,0,17,0,112Y
154518,縣立富北國中,[983]花蓮縣富里鄉新興村一鄰8號,278641.378,2569243.157,14,6,8,3,2,1,3,1,1,1,45,23,22,9,3,12,12,2,7,22,13,9,21,10,11,39127,3810,0,0,11,0,112Y
154519,縣立豐濱國中,[977]花蓮縣豐濱鄉光豐路26號,303233.687,2610941.65,14,5,9,4,2,2,3,1,1,1,49,20,29,5,8,9,8,6,13,12,7,5,41,15,26,23125,8003,1,0,20,0,112Y
154520,縣立瑞穗國中,[978]花蓮縣瑞穗鄉成功北路18號,288388.595,2599504.623,31,14,17,7,3,4,10,3,3,4,166,94,72,29,12,28,28,37,32,64,37,27,118,67,51,76932,11996,1,0,36,0,112Y
154521,縣立東里國中,[983]花蓮縣富里鄉東里村道化路82號,280970.743,2573461.126,11,5,6,2,0,2,3,1,1,1,30,12,18,3,3,5,7,4,8,8,3,5,12,7,5,42308,2472,1,0,6,0,112Y
154522,縣立自強國中,[970]花蓮縣花蓮市裕祥路89號,310951.231,2654923.074,56,22,34,9,3,6,21,7,6,8,519,268,251,100,71,66,82,102,98,170,90,80,199,93,106,20566,23425,1,0,57,0,112Y
154523,縣立化仁國中,[973]花蓮縣吉安鄉東昌村東海十街3號,310372.292,2651330.407,40,14,26,8,2,6,15,5,5,5,282,152,130,51,30,46,49,55,51,109,66,43,142,83,59,23404,10459,1,0,44,0,112Y
171306,私立二信高中附設國中,[202]基隆市中正區立德路243號,327624.479,2781927.167,0,0,0,0,0,0,28,9,9,10,1242,644,598,183,210,198,182,263,206,452,229,223,9,3,6,0,0,0,0,0,0,112Y
171308,輔大聖心高中附設國中,[203]基隆市中山區西定路166號,323962.958,2780995.871,0,0,0,0,0,0,4,2,1,1,101,55,46,27,22,12,11,16,13,33,13,20,1,0,1,0,0,0,0,0,0,112Y
173304,市立中山高中附設國中,[203]基隆市中山區文化路162號,323661.78,2783052.475,0,0,0,0,0,0,16,6,5,5,332,163,169,58,57,59,50,46,62,119,62,57,13,5,8,0,0,0,0,0,0,112Y
173306,市立安樂高中附設國中,[204]基隆市安樂區安一路360號,323648.22,2780928.19,0,0,0,0,0,0,18,6,5,7,420,187,233,61,77,61,61,65,95,143,79,64,10,4,6,0,0,0,0,0,0,112Y
173307,市立暖暖高中附設國中,[205]基隆市暖暖區暖中路112號,324389.907,2777935.348,0,0,0,0,0,0,11,3,4,4,184,99,85,24,24,35,28,40,33,70,41,29,4,1,3,0,0,0,0,0,0,112Y
173314,市立八斗高中附設國中,[202]基隆市中正區新豐街100號,329502.464,2781523.307,0,0,0,0,0,0,12,4,4,4,272,153,119,54,30,48,47,51,42,84,35,49,65,36,29,0,0,0,0,0,0,112Y
173501,市立明德國中,[206]基隆市七堵區東新街20號,322167.247,2776338.271,60,13,47,9,5,4,21,6,7,8,452,226,226,70,64,80,91,76,71,173,92,81,22,14,8,16479,10891,1,0,40,0,112Y
173502,市立銘傳國中,[200]基隆市仁愛區劉銘傳路132號,325715.811,2779691.927,115,36,79,14,6,8,42,14,14,14,1130,591,539,205,172,206,175,180,192,390,225,165,22,9,13,22229,7562,1,0,54,0,112Y
173503,市立信義國中,[201]基隆市信義區東信路4號,327462.361,2780331.347,37,6,31,8,0,8,10,3,4,3,175,103,72,21,22,43,24,39,26,71,37,34,12,7,5,12666,11959,1,0,34,0,112Y
173505,市立中正國中,[202]基隆市中正區中船路36巷59號,325998.203,2780953.83,60,18,42,11,5,6,19,6,6,7,460,241,219,69,64,82,60,90,95,197,103,94,20,10,10,32855,20628,1,0,49,0,112Y
173508,市立南榮國中,[200]基隆市仁愛區南榮路319巷36號,325181.999,2779363.375,27,10,17,7,4,3,9,3,3,3,106,68,38,23,12,28,9,17,17,30,17,13,11,6,5,36706,8975,1,0,26,0,112Y
173509,市立成功國中,[201]基隆市信義區壽山路9號,325773.7,2780676.291,41,13,28,9,4,5,14,4,5,5,251,120,131,33,31,43,48,44,52,78,36,42,5,2,3,16144,12297,1,0,50,0,112Y
173510,市立正濱國中,[202]基隆市中正區正榮街88號,326918.521,2782192.157,23,3,20,8,3,5,7,2,2,3,93,53,40,12,15,17,8,24,17,50,30,20,37,23,14,30587,7544,1,0,18,0,112Y
173512,市立建德國中,[204]基隆市安樂區安和一街29號,322786,2780110.01,82,25,57,12,5,7,28,9,9,10,615,321,294,104,90,95,106,122,98,261,133,128,17,7,10,34000,21629,1,0,71,0,112Y
173513,市立百福國中,[206]基隆市七堵區福五街1號,320475.708,2775226.398,49,16,33,11,2,9,18,5,6,7,417,200,217,53,69,78,66,69,82,147,63,84,54,24,30,28283,18957,1,0,44,0,112Y
173515,市立碇內國中,[205]基隆市暖暖區源遠路152巷75號,325600.629,2776630.138,39,7,32,9,1,8,15,5,5,5,363,169,194,72,64,47,65,50,65,139,69,70,10,5,5,28018,12969,1,0,45,0,112Y
173516,市立武崙國中,[204]基隆市安樂區武崙街205號,321341.545,2781326.991,71,23,48,9,2,7,26,8,8,10,657,351,306,115,102,108,87,128,117,189,105,84,27,10,17,30447,20055,1,0,49,0,112Y
180301,國立科學工業園區實驗高中附設國中,[300]新竹市東區介壽路300號,251637.38,2741122.03,0,0,0,0,0,0,21,7,7,7,630,349,281,114,102,125,84,110,95,209,114,95,0,0,0,0,0,0,0,0,0,112Y
